design,card,domain,combo,perm,choiceset,option_1,option_2,option_3,option_4,response,order,gender,educ,region,race,age_cross
1576,23,7,7,14,acb,1,3,2,,2,18,1,6,1,1,1
1576,24,8,1,1,ab,1,2,,,1,30,1,6,1,1,1
1576,25,9,10,33,cbd,3,2,4,,4,17,1,6,1,1,1
1576,26,10,1,2,ba,2,1,,,2,26,1,6,1,1,1
1576,27,11,4,7,bc,2,3,,,2,23,1,6,1,1,1
1576,28,12,10,34,cdb,3,4,2,,3,25,1,6,1,1,1
1576,29,13,2,4,ca,3,1,,,3,22,1,6,1,1,1
1576,30,14,7,17,cab,3,1,2,,1,32,1,6,1,1,1
1576,31,15,2,4,ca,3,1,,,1,24,1,6,1,1,1
1576,32,16,4,8,cb,3,2,,,2,20,1,6,1,1,1
1577,1,1,5,9,bd,2,4,,,2,11,1,4,1,1,2
1577,2,2,5,9,bd,2,4,,,2,8,1,4,1,1,2
1577,3,3,10,32,bdc,2,4,3,,2,4,1,4,1,1,2
1577,4,4,11,37,abcd,1,2,3,4,1,9,1,4,1,1,2
1577,5,5,4,8,cb,3,2,,,2,13,1,4,1,1,2
1577,6,6,5,9,bd,2,4,,,4,14,1,4,1,1,2
1577,7,7,7,13,abc,1,2,3,,2,10,1,4,1,1,2
1577,8,8,8,23,dab,4,1,2,,1,6,1,4,1,1,2
1577,9,9,10,36,dcb,4,3,2,,2,3,1,4,1,1,2
1577,10,10,9,29,dac,4,1,3,,4,2,1,4,1,1,2
1577,11,11,4,8,cb,3,2,,,2,5,1,4,1,1,2
1577,12,12,5,9,bd,2,4,,,4,7,1,4,1,1,2
1577,13,13,10,31,bcd,2,3,4,,2,16,1,4,1,1,2
1577,14,14,2,4,ca,3,1,,,1,15,1,4,1,1,2
1577,15,15,5,9,bd,2,4,,,2,12,1,4,1,1,2
1577,16,16,10,33,cbd,3,2,4,,4,1,1,4,1,1,2
1577,17,1,9,25,acd,1,3,4,,4,27,1,4,1,1,2
1577,18,2,8,23,dab,4,1,2,,2,24,1,4,1,1,2
1577,19,3,2,4,ca,3,1,,,1,20,1,4,1,1,2
1577,20,4,9,28,cda,3,4,1,,1,25,1,4,1,1,2
1577,21,5,5,9,bd,2,4,,,2,29,1,4,1,1,2
1577,22,6,6,12,dc,4,3,,,3,30,1,4,1,1,2
1577,23,7,6,12,dc,4,3,,,4,26,1,4,1,1,2
1577,24,8,11,54,cdba,3,4,2,1,1,22,1,4,1,1,2
1577,25,9,8,22,bda,2,4,1,,1,19,1,4,1,1,2
1577,26,10,5,9,bd,2,4,,,4,18,1,4,1,1,2
1577,27,11,2,4,ca,3,1,,,1,21,1,4,1,1,2
1577,28,12,10,36,dcb,4,3,2,,4,23,1,4,1,1,2
1577,29,13,3,6,da,4,1,,,4,32,1,4,1,1,2
1577,30,14,1,2,ba,2,1,,,1,31,1,4,1,1,2
1577,31,15,6,12,dc,4,3,,,3,28,1,4,1,1,2
1577,32,16,5,10,db,4,2,,,4,17,1,4,1,1,2
1578,1,1,9,29,dac,4,1,3,,4,32,1,3,4,1,3
1578,2,2,1,1,ab,1,2,,,2,20,1,3,4,1,3
1578,3,3,3,6,da,4,1,,,4,27,1,3,4,1,3
1578,4,4,1,1,ab,1,2,,,2,23,1,3,4,1,3
1578,5,5,10,31,bcd,2,3,4,,2,31,1,3,4,1,3
1578,6,6,9,30,dca,4,3,1,,3,30,1,3,4,1,3
1578,7,7,11,44,badc,2,1,4,3,3,24,1,3,4,1,3
1578,8,8,8,23,dab,4,1,2,,2,25,1,3,4,1,3
1578,9,9,2,3,ac,1,3,,,1,28,1,3,4,1,3
1578,10,10,1,2,ba,2,1,,,2,29,1,3,4,1,3
1578,11,11,8,20,adb,1,4,2,,1,26,1,3,4,1,3
1578,12,12,1,2,ba,2,1,,,1,18,1,3,4,1,3
1578,13,13,11,54,cdba,3,4,2,1,4,22,1,3,4,1,3
1578,14,14,8,19,abd,1,2,4,,1,21,1,3,4,1,3
1578,15,15,10,33,cbd,3,2,4,,4,17,1,3,4,1,3
1578,16,16,3,5,ad,1,4,,,1,19,1,3,4,1,3
1578,17,1,10,32,bdc,2,4,3,,2,16,1,3,4,1,3
1578,18,2,6,11,cd,3,4,,,4,4,1,3,4,1,3
1578,19,3,5,9,bd,2,4,,,4,11,1,3,4,1,3
1578,20,4,7,14,acb,1,3,2,,2,7,1,3,4,1,3
1578,21,5,1,1,ab,1,2,,,2,15,1,3,4,1,3
1578,22,6,2,3,ac,1,3,,,3,14,1,3,4,1,3
1578,23,7,2,4,ca,3,1,,,3,8,1,3,4,1,3
1578,24,8,9,25,acd,1,3,4,,4,9,1,3,4,1,3
1578,25,9,9,26,adc,1,4,3,,1,12,1,3,4,1,3
1578,26,10,11,53,cdab,3,4,1,2,2,13,1,3,4,1,3
1578,27,11,11,42,adcb,1,4,3,2,1,10,1,3,4,1,3
1578,28,12,7,13,abc,1,2,3,,3,2,1,3,4,1,3
1578,29,13,1,1,ab,1,2,,,1,6,1,3,4,1,3
1578,30,14,5,9,bd,2,4,,,4,5,1,3,4,1,3
1578,31,15,5,10,db,4,2,,,4,1,1,3,4,1,3
1578,32,16,2,4,ca,3,1,,,1,3,1,3,4,1,3
1579,1,1,7,14,acb,1,3,2,,1,14,2,4,2,1,1
1579,2,2,5,9,bd,2,4,,,2,12,2,4,2,1,1
1579,3,3,10,36,dcb,4,3,2,,4,2,2,4,2,1,1
1579,4,4,1,2,ba,2,1,,,1,11,2,4,2,1,1
1579,5,5,6,11,cd,3,4,,,3,8,2,4,2,1,1
1579,6,6,11,58,dbca,4,2,3,1,2,7,2,4,2,1,1
1579,7,7,1,2,ba,2,1,,,2,5,2,4,2,1,1
1579,8,8,7,17,cab,3,1,2,,3,15,2,4,2,1,1
1579,9,9,8,24,dba,4,2,1,,2,16,2,4,2,1,1
1579,10,10,8,22,bda,2,4,1,,2,3,2,4,2,1,1
1579,11,11,4,8,cb,3,2,,,3,4,2,4,2,1,1
1579,12,12,5,10,db,4,2,,,2,1,2,4,2,1,1
1579,13,13,8,20,adb,1,4,2,,4,9,2,4,2,1,1
1579,14,14,10,34,cdb,3,4,2,,4,13,2,4,2,1,1
1579,15,15,5,10,db,4,2,,,4,6,2,4,2,1,1
1579,16,16,5,9,bd,2,4,,,2,10,2,4,2,1,1
1579,17,1,8,22,bda,2,4,1,,1,30,2,4,2,1,1
1579,18,2,8,24,dba,4,2,1,,1,28,2,4,2,1,1
1579,19,3,4,7,bc,2,3,,,2,18,2,4,2,1,1
1579,20,4,2,3,ac,1,3,,,3,27,2,4,2,1,1
1579,21,5,5,10,db,4,2,,,2,24,2,4,2,1,1
1579,22,6,1,2,ba,2,1,,,2,23,2,4,2,1,1
1579,23,7,6,11,cd,3,4,,,4,21,2,4,2,1,1
1579,24,8,9,26,adc,1,4,3,,3,31,2,4,2,1,1
1579,25,9,10,33,cbd,3,2,4,,2,32,2,4,2,1,1
1579,26,10,6,11,cd,3,4,,,3,19,2,4,2,1,1
1579,27,11,6,12,dc,4,3,,,4,20,2,4,2,1,1
1579,28,12,9,26,adc,1,4,3,,3,17,2,4,2,1,1
1579,29,13,2,4,ca,3,1,,,3,25,2,4,2,1,1
1579,30,14,9,30,dca,4,3,1,,1,29,2,4,2,1,1
1579,31,15,1,1,ab,1,2,,,1,22,2,4,2,1,1
1579,32,16,6,12,dc,4,3,,,3,26,2,4,2,1,1
1580,1,1,3,6,da,4,1,,,4,13,1,2,4,1,2
1580,2,2,7,18,cba,3,2,1,,3,2,1,2,4,1,2
1580,3,3,10,35,dbc,4,2,3,,2,15,1,2,4,1,2
1580,4,4,7,15,bac,2,1,3,,3,10,1,2,4,1,2
1580,5,5,4,8,cb,3,2,,,2,5,1,2,4,1,2
1580,6,6,3,6,da,4,1,,,1,12,1,2,4,1,2
1580,7,7,3,5,ad,1,4,,,4,11,1,2,4,1,2
1580,8,8,4,7,bc,2,3,,,2,16,1,2,4,1,2
1580,9,9,7,17,cab,3,1,2,,1,6,1,2,4,1,2
1580,10,10,2,4,ca,3,1,,,1,7,1,2,4,1,2
1580,11,11,5,9,bd,2,4,,,4,3,1,2,4,1,2
1580,12,12,2,4,ca,3,1,,,3,14,1,2,4,1,2
1580,13,13,3,5,ad,1,4,,,1,9,1,2,4,1,2
1580,14,14,2,4,ca,3,1,,,1,4,1,2,4,1,2
1580,15,15,9,27,cad,3,1,4,,1,1,1,2,4,1,2
1580,16,16,10,35,dbc,4,2,3,,4,8,1,2,4,1,2
1580,17,1,6,12,dc,4,3,,,4,29,1,2,4,1,2
1580,18,2,10,34,cdb,3,4,2,,3,18,1,2,4,1,2
1580,19,3,1,1,ab,1,2,,,1,31,1,2,4,1,2
1580,20,4,8,23,dab,4,1,2,,2,26,1,2,4,1,2
1580,21,5,9,27,cad,3,1,4,,1,21,1,2,4,1,2
1580,22,6,7,14,acb,1,3,2,,1,28,1,2,4,1,2
1580,23,7,10,32,bdc,2,4,3,,4,27,1,2,4,1,2
1580,24,8,3,5,ad,1,4,,,4,32,1,2,4,1,2
1580,25,9,2,3,ac,1,3,,,1,22,1,2,4,1,2
1580,26,10,3,5,ad,1,4,,,4,23,1,2,4,1,2
1580,27,11,8,23,dab,4,1,2,,1,19,1,2,4,1,2
1580,28,12,8,19,abd,1,2,4,,2,30,1,2,4,1,2
1580,29,13,5,9,bd,2,4,,,2,25,1,2,4,1,2
1580,30,14,4,7,bc,2,3,,,2,20,1,2,4,1,2
1580,31,15,3,6,da,4,1,,,1,17,1,2,4,1,2
1580,32,16,11,52,cbda,3,2,4,1,1,24,1,2,4,1,2
1581,1,1,2,3,ac,1,3,,,1,8,1,5,1,1,3
1581,2,2,11,44,badc,2,1,4,3,3,10,1,5,1,1,3
1581,3,3,7,13,abc,1,2,3,,1,5,1,5,1,1,3
1581,4,4,5,10,db,4,2,,,2,4,1,5,1,1,3
1581,5,5,10,31,bcd,2,3,4,,2,9,1,5,1,1,3
1581,6,6,7,18,cba,3,2,1,,1,13,1,5,1,1,3
1581,7,7,1,1,ab,1,2,,,2,15,1,5,1,1,3
1581,8,8,10,34,cdb,3,4,2,,4,1,1,5,1,1,3
1581,9,9,10,32,bdc,2,4,3,,2,6,1,5,1,1,3
1581,10,10,10,32,bdc,2,4,3,,2,2,1,5,1,1,3
1581,11,11,5,10,db,4,2,,,2,16,1,5,1,1,3
1581,12,12,9,25,acd,1,3,4,,4,14,1,5,1,1,3
1581,13,13,9,30,dca,4,3,1,,4,12,1,5,1,1,3
1581,14,14,4,8,cb,3,2,,,3,7,1,5,1,1,3
1581,15,15,2,4,ca,3,1,,,1,11,1,5,1,1,3
1581,16,16,9,25,acd,1,3,4,,4,3,1,5,1,1,3
1581,17,1,7,17,cab,3,1,2,,1,24,1,5,1,1,3
1581,18,2,3,6,da,4,1,,,4,26,1,5,1,1,3
1581,19,3,2,4,ca,3,1,,,3,21,1,5,1,1,3
1581,20,4,1,1,ab,1,2,,,2,20,1,5,1,1,3
1581,21,5,9,26,adc,1,4,3,,1,25,1,5,1,1,3
1581,22,6,6,12,dc,4,3,,,4,29,1,5,1,1,3
1581,23,7,5,10,db,4,2,,,2,31,1,5,1,1,3
1581,24,8,3,5,ad,1,4,,,4,17,1,5,1,1,3
1581,25,9,2,4,ca,3,1,,,1,22,1,5,1,1,3
1581,26,10,1,2,ba,2,1,,,1,18,1,5,1,1,3
1581,27,11,9,25,acd,1,3,4,,1,32,1,5,1,1,3
1581,28,12,7,16,bca,2,3,1,,2,30,1,5,1,1,3
1581,29,13,5,10,db,4,2,,,4,28,1,5,1,1,3
1581,30,14,8,21,bad,2,1,4,,1,23,1,5,1,1,3
1581,31,15,4,7,bc,2,3,,,3,27,1,5,1,1,3
1581,32,16,2,3,ac,1,3,,,3,19,1,5,1,1,3
1582,1,1,4,7,bc,2,3,,,2,26,1,2,4,1,2
1582,2,2,1,1,ab,1,2,,,2,22,1,2,4,1,2
1582,3,3,8,24,dba,4,2,1,,4,20,1,2,4,1,2
1582,4,4,6,11,cd,3,4,,,4,29,1,2,4,1,2
1582,5,5,5,10,db,4,2,,,2,25,1,2,4,1,2
1582,6,6,7,15,bac,2,1,3,,1,30,1,2,4,1,2
1582,7,7,5,10,db,4,2,,,4,21,1,2,4,1,2
1582,8,8,11,58,dbca,4,2,3,1,2,32,1,2,4,1,2
1582,9,9,9,29,dac,4,1,3,,1,23,1,2,4,1,2
1582,10,10,9,25,acd,1,3,4,,3,17,1,2,4,1,2
1582,11,11,6,12,dc,4,3,,,3,19,1,2,4,1,2
1582,12,12,10,34,cdb,3,4,2,,4,27,1,2,4,1,2
1582,13,13,4,7,bc,2,3,,,2,28,1,2,4,1,2
1582,14,14,9,27,cad,3,1,4,,4,31,1,2,4,1,2
1582,15,15,5,10,db,4,2,,,4,18,1,2,4,1,2
1582,16,16,11,47,bdac,2,4,1,3,1,24,1,2,4,1,2
1582,17,1,5,10,db,4,2,,,2,10,1,2,4,1,2
1582,18,2,6,11,cd,3,4,,,4,6,1,2,4,1,2
1582,19,3,6,11,cd,3,4,,,4,4,1,2,4,1,2
1582,20,4,10,36,dcb,4,3,2,,2,13,1,2,4,1,2
1582,21,5,4,7,bc,2,3,,,2,9,1,2,4,1,2
1582,22,6,4,7,bc,2,3,,,3,14,1,2,4,1,2
1582,23,7,9,29,dac,4,1,3,,4,5,1,2,4,1,2
1582,24,8,7,18,cba,3,2,1,,2,16,1,2,4,1,2
1582,25,9,5,9,bd,2,4,,,2,7,1,2,4,1,2
1582,26,10,6,11,cd,3,4,,,3,1,1,2,4,1,2
1582,27,11,4,7,bc,2,3,,,3,3,1,2,4,1,2
1582,28,12,1,1,ab,1,2,,,2,11,1,2,4,1,2
1582,29,13,9,26,adc,1,4,3,,1,12,1,2,4,1,2
1582,30,14,3,5,ad,1,4,,,4,15,1,2,4,1,2
1582,31,15,11,47,bdac,2,4,1,3,3,2,1,2,4,1,2
1582,32,16,9,27,cad,3,1,4,,1,8,1,2,4,1,2
1583,1,1,10,34,cdb,3,4,2,,4,17,1,4,3,1,3
1583,2,2,2,3,ac,1,3,,,1,18,1,4,3,1,3
1583,3,3,3,6,da,4,1,,,1,26,1,4,3,1,3
1583,4,4,8,24,dba,4,2,1,,4,24,1,4,3,1,3
1583,5,5,10,36,dcb,4,3,2,,3,23,1,4,3,1,3
1583,6,6,6,12,dc,4,3,,,4,28,1,4,3,1,3
1583,7,7,9,29,dac,4,1,3,,4,32,1,4,3,1,3
1583,8,8,8,24,dba,4,2,1,,1,25,1,4,3,1,3
1583,9,9,2,3,ac,1,3,,,1,30,1,4,3,1,3
1583,10,10,5,10,db,4,2,,,2,20,1,4,3,1,3
1583,11,11,2,4,ca,3,1,,,3,22,1,4,3,1,3
1583,12,12,3,6,da,4,1,,,4,19,1,4,3,1,3
1583,13,13,1,1,ab,1,2,,,1,21,1,4,3,1,3
1583,14,14,1,1,ab,1,2,,,1,31,1,4,3,1,3
1583,15,15,8,20,adb,1,4,2,,4,27,1,4,3,1,3
1583,16,16,4,7,bc,2,3,,,2,29,1,4,3,1,3
1583,17,1,11,60,dcba,4,3,2,1,4,1,1,4,3,1,3
1583,18,2,1,2,ba,2,1,,,1,2,1,4,3,1,3
1583,19,3,5,9,bd,2,4,,,2,10,1,4,3,1,3
1583,20,4,5,9,bd,2,4,,,4,8,1,4,3,1,3
1583,21,5,4,7,bc,2,3,,,3,7,1,4,3,1,3
1583,22,6,9,30,dca,4,3,1,,4,12,1,4,3,1,3
1583,23,7,6,11,cd,3,4,,,4,16,1,4,3,1,3
1583,24,8,5,10,db,4,2,,,2,9,1,4,3,1,3
1583,25,9,1,2,ba,2,1,,,1,14,1,4,3,1,3
1583,26,10,11,53,cdab,3,4,1,2,3,4,1,4,3,1,3
1583,27,11,7,18,cba,3,2,1,,3,6,1,4,3,1,3
1583,28,12,1,1,ab,1,2,,,1,3,1,4,3,1,3
1583,29,13,8,21,bad,2,1,4,,1,5,1,4,3,1,3
1583,30,14,6,11,cd,3,4,,,3,15,1,4,3,1,3
1583,31,15,9,25,acd,1,3,4,,4,11,1,4,3,1,3
1583,32,16,8,20,adb,1,4,2,,2,13,1,4,3,1,3
1584,1,1,3,6,da,4,1,,,4,17,2,3,2,1,3
1584,2,2,11,51,cbad,3,2,1,4,2,21,2,3,2,1,3
1584,3,3,9,30,dca,4,3,1,,4,22,2,3,2,1,3
1584,4,4,11,46,bcda,2,3,4,1,1,30,2,3,2,1,3
1584,5,5,3,5,ad,1,4,,,1,31,2,3,2,1,3
1584,6,6,9,28,cda,3,4,1,,1,28,2,3,2,1,3
1584,7,7,10,32,bdc,2,4,3,,2,25,2,3,2,1,3
1584,8,8,6,11,cd,3,4,,,4,26,2,3,2,1,3
1584,9,9,1,2,ba,2,1,,,1,23,2,3,2,1,3
1584,10,10,1,1,ab,1,2,,,1,27,2,3,2,1,3
1584,11,11,10,36,dcb,4,3,2,,3,19,2,3,2,1,3
1584,12,12,4,8,cb,3,2,,,2,20,2,3,2,1,3
1584,13,13,5,9,bd,2,4,,,2,32,2,3,2,1,3
1584,14,14,2,3,ac,1,3,,,1,18,2,3,2,1,3
1584,15,15,3,6,da,4,1,,,4,24,2,3,2,1,3
1584,16,16,1,1,ab,1,2,,,2,29,2,3,2,1,3
1584,17,1,6,11,cd,3,4,,,4,1,2,3,2,1,3
1584,18,2,1,2,ba,2,1,,,2,5,2,3,2,1,3
1584,19,3,4,7,bc,2,3,,,3,6,2,3,2,1,3
1584,20,4,7,17,cab,3,1,2,,1,14,2,3,2,1,3
1584,21,5,2,4,ca,3,1,,,3,15,2,3,2,1,3
1584,22,6,6,12,dc,4,3,,,4,12,2,3,2,1,3
1584,23,7,8,24,dba,4,2,1,,2,9,2,3,2,1,3
1584,24,8,2,4,ca,3,1,,,1,10,2,3,2,1,3
1584,25,9,10,32,bdc,2,4,3,,4,7,2,3,2,1,3
1584,26,10,8,20,adb,1,4,2,,1,11,2,3,2,1,3
1584,27,11,11,49,cabd,3,1,2,4,3,3,2,3,2,1,3
1584,28,12,1,2,ba,2,1,,,2,4,2,3,2,1,3
1584,29,13,2,4,ca,3,1,,,1,16,2,3,2,1,3
1584,30,14,3,5,ad,1,4,,,4,2,2,3,2,1,3
1584,31,15,6,12,dc,4,3,,,4,8,2,3,2,1,3
1584,32,16,9,26,adc,1,4,3,,3,13,2,3,2,1,3
1585,1,1,1,2,ba,2,1,,,1,15,2,5,4,7,3
1585,2,2,2,3,ac,1,3,,,1,5,2,5,4,7,3
1585,3,3,5,10,db,4,2,,,4,11,2,5,4,7,3
1585,4,4,1,1,ab,1,2,,,1,2,2,5,4,7,3
1585,5,5,1,2,ba,2,1,,,1,4,2,5,4,7,3
1585,6,6,2,3,ac,1,3,,,1,12,2,5,4,7,3
1585,7,7,5,9,bd,2,4,,,4,7,2,5,4,7,3
1585,8,8,5,10,db,4,2,,,4,10,2,5,4,7,3
1585,9,9,9,26,adc,1,4,3,,3,3,2,5,4,7,3
1585,10,10,9,25,acd,1,3,4,,4,6,2,5,4,7,3
1585,11,11,4,8,cb,3,2,,,3,9,2,5,4,7,3
1585,12,12,10,31,bcd,2,3,4,,3,13,2,5,4,7,3
1585,13,13,11,52,cbda,3,2,4,1,2,8,2,5,4,7,3
1585,14,14,1,2,ba,2,1,,,2,1,2,5,4,7,3
1585,15,15,6,12,dc,4,3,,,3,14,2,5,4,7,3
1585,16,16,10,35,dbc,4,2,3,,2,16,2,5,4,7,3
1585,17,1,10,31,bcd,2,3,4,,3,31,2,5,4,7,3
1585,18,2,1,2,ba,2,1,,,1,21,2,5,4,7,3
1585,19,3,3,5,ad,1,4,,,4,27,2,5,4,7,3
1585,20,4,11,58,dbca,4,2,3,1,1,18,2,5,4,7,3
1585,21,5,9,27,cad,3,1,4,,4,20,2,5,4,7,3
1585,22,6,8,23,dab,4,1,2,,2,28,2,5,4,7,3
1585,23,7,11,54,cdba,3,4,2,1,3,23,2,5,4,7,3
1585,24,8,4,7,bc,2,3,,,3,26,2,5,4,7,3
1585,25,9,6,11,cd,3,4,,,3,19,2,5,4,7,3
1585,26,10,1,1,ab,1,2,,,2,22,2,5,4,7,3
1585,27,11,5,9,bd,2,4,,,4,25,2,5,4,7,3
1585,28,12,1,1,ab,1,2,,,2,29,2,5,4,7,3
1585,29,13,9,29,dac,4,1,3,,3,24,2,5,4,7,3
1585,30,14,11,37,abcd,1,2,3,4,3,17,2,5,4,7,3
1585,31,15,2,3,ac,1,3,,,3,30,2,5,4,7,3
1585,32,16,11,49,cabd,3,1,2,4,2,32,2,5,4,7,3
1586,1,1,1,1,ab,1,2,,,1,29,2,5,3,1,3
1586,2,2,2,3,ac,1,3,,,3,28,2,5,3,1,3
1586,3,3,6,11,cd,3,4,,,4,19,2,5,3,1,3
1586,4,4,11,39,acbd,1,3,2,4,2,22,2,5,3,1,3
1586,5,5,11,44,badc,2,1,4,3,2,17,2,5,3,1,3
1586,6,6,9,29,dac,4,1,3,,4,32,2,5,3,1,3
1586,7,7,5,10,db,4,2,,,4,31,2,5,3,1,3
1586,8,8,11,55,dabc,4,1,2,3,4,30,2,5,3,1,3
1586,9,9,9,25,acd,1,3,4,,1,21,2,5,3,1,3
1586,10,10,7,14,acb,1,3,2,,2,20,2,5,3,1,3
1586,11,11,3,6,da,4,1,,,4,24,2,5,3,1,3
1586,12,12,9,26,adc,1,4,3,,4,27,2,5,3,1,3
1586,13,13,5,9,bd,2,4,,,2,26,2,5,3,1,3
1586,14,14,8,23,dab,4,1,2,,1,25,2,5,3,1,3
1586,15,15,6,12,dc,4,3,,,3,23,2,5,3,1,3
1586,16,16,7,15,bac,2,1,3,,2,18,2,5,3,1,3
1586,17,1,3,6,da,4,1,,,1,13,2,5,3,1,3
1586,18,2,4,8,cb,3,2,,,3,12,2,5,3,1,3
1586,19,3,10,33,cbd,3,2,4,,4,3,2,5,3,1,3
1586,20,4,3,6,da,4,1,,,1,6,2,5,3,1,3
1586,21,5,3,5,ad,1,4,,,1,1,2,5,3,1,3
1586,22,6,11,54,cdba,3,4,2,1,2,16,2,5,3,1,3
1586,23,7,1,1,ab,1,2,,,1,15,2,5,3,1,3
1586,24,8,10,33,cbd,3,2,4,,4,14,2,5,3,1,3
1586,25,9,11,57,dbac,4,2,1,3,1,5,2,5,3,1,3
1586,26,10,6,12,dc,4,3,,,4,4,2,5,3,1,3
1586,27,11,7,13,abc,1,2,3,,3,8,2,5,3,1,3
1586,28,12,4,8,cb,3,2,,,2,11,2,5,3,1,3
1586,29,13,6,11,cd,3,4,,,3,10,2,5,3,1,3
1586,30,14,1,1,ab,1,2,,,1,9,2,5,3,1,3
1586,31,15,1,2,ba,2,1,,,1,7,2,5,3,1,3
1586,32,16,8,23,dab,4,1,2,,2,2,2,5,3,1,3
1587,1,1,8,19,abd,1,2,4,,1,11,2,2,1,1,3
1587,2,2,11,51,cbad,3,2,1,4,1,5,2,2,1,1,3
1587,3,3,8,20,adb,1,4,2,,4,3,2,2,1,1,3
1587,4,4,6,12,dc,4,3,,,4,6,2,2,1,1,3
1587,5,5,7,14,acb,1,3,2,,3,2,2,2,1,1,3
1587,6,6,8,20,adb,1,4,2,,2,13,2,2,1,1,3
1587,7,7,7,15,bac,2,1,3,,2,12,2,2,1,1,3
1587,8,8,2,4,ca,3,1,,,1,15,2,2,1,1,3
1587,9,9,4,8,cb,3,2,,,3,10,2,2,1,1,3
1587,10,10,9,28,cda,3,4,1,,1,9,2,2,1,1,3
1587,11,11,6,12,dc,4,3,,,3,7,2,2,1,1,3
1587,12,12,7,17,cab,3,1,2,,2,14,2,2,1,1,3
1587,13,13,3,5,ad,1,4,,,1,8,2,2,1,1,3
1587,14,14,4,7,bc,2,3,,,2,4,2,2,1,1,3
1587,15,15,8,20,adb,1,4,2,,4,1,2,2,1,1,3
1587,16,16,3,5,ad,1,4,,,4,16,2,2,1,1,3
1587,17,1,3,5,ad,1,4,,,1,27,2,2,1,1,3
1587,18,2,5,9,bd,2,4,,,2,21,2,2,1,1,3
1587,19,3,9,30,dca,4,3,1,,4,19,2,2,1,1,3
1587,20,4,5,10,db,4,2,,,2,22,2,2,1,1,3
1587,21,5,11,40,acdb,1,3,4,2,4,18,2,2,1,1,3
1587,22,6,7,16,bca,2,3,1,,2,29,2,2,1,1,3
1587,23,7,2,4,ca,3,1,,,1,28,2,2,1,1,3
1587,24,8,11,53,cdab,3,4,1,2,1,31,2,2,1,1,3
1587,25,9,2,3,ac,1,3,,,1,26,2,2,1,1,3
1587,26,10,3,6,da,4,1,,,1,25,2,2,1,1,3
1587,27,11,1,2,ba,2,1,,,1,23,2,2,1,1,3
1587,28,12,10,32,bdc,2,4,3,,3,30,2,2,1,1,3
1587,29,13,2,3,ac,1,3,,,1,24,2,2,1,1,3
1587,30,14,2,3,ac,1,3,,,1,20,2,2,1,1,3
1587,31,15,10,31,bcd,2,3,4,,4,17,2,2,1,1,3
1587,32,16,9,29,dac,4,1,3,,4,32,2,2,1,1,3
1588,1,1,4,7,bc,2,3,,,2,5,2,3,3,6,2
1588,2,2,8,24,dba,4,2,1,,1,2,2,3,3,6,2
1588,3,3,2,3,ac,1,3,,,1,9,2,3,3,6,2
1588,4,4,4,8,cb,3,2,,,3,7,2,3,3,6,2
1588,5,5,1,2,ba,2,1,,,2,10,2,3,3,6,2
1588,6,6,4,8,cb,3,2,,,3,13,2,3,3,6,2
1588,7,7,6,12,dc,4,3,,,4,4,2,3,3,6,2
1588,8,8,3,6,da,4,1,,,4,12,2,3,3,6,2
1588,9,9,4,8,cb,3,2,,,3,6,2,3,3,6,2
1588,10,10,3,5,ad,1,4,,,1,14,2,3,3,6,2
1588,11,11,5,10,db,4,2,,,4,11,2,3,3,6,2
1588,12,12,8,22,bda,2,4,1,,2,3,2,3,3,6,2
1588,13,13,9,25,acd,1,3,4,,4,1,2,3,3,6,2
1588,14,14,11,43,bacd,2,1,3,4,4,15,2,3,3,6,2
1588,15,15,8,19,abd,1,2,4,,4,8,2,3,3,6,2
1588,16,16,2,4,ca,3,1,,,3,16,2,3,3,6,2
1588,17,1,6,12,dc,4,3,,,4,21,2,3,3,6,2
1588,18,2,3,6,da,4,1,,,1,18,2,3,3,6,2
1588,19,3,9,28,cda,3,4,1,,4,25,2,3,3,6,2
1588,20,4,9,27,cad,3,1,4,,3,23,2,3,3,6,2
1588,21,5,7,18,cba,3,2,1,,3,26,2,3,3,6,2
1588,22,6,11,60,dcba,4,3,2,1,4,29,2,3,3,6,2
1588,23,7,5,10,db,4,2,,,4,20,2,3,3,6,2
1588,24,8,11,47,bdac,2,4,1,3,2,28,2,3,3,6,2
1588,25,9,3,5,ad,1,4,,,4,22,2,3,3,6,2
1588,26,10,11,43,bacd,2,1,3,4,2,30,2,3,3,6,2
1588,27,11,11,51,cbad,3,2,1,4,3,27,2,3,3,6,2
1588,28,12,7,17,cab,3,1,2,,2,19,2,3,3,6,2
1588,29,13,10,32,bdc,2,4,3,,4,17,2,3,3,6,2
1588,30,14,1,2,ba,2,1,,,1,31,2,3,3,6,2
1588,31,15,9,26,adc,1,4,3,,3,24,2,3,3,6,2
1588,32,16,1,1,ab,1,2,,,2,32,2,3,3,6,2
1589,1,1,10,31,bcd,2,3,4,,2,8,1,2,2,1,2
1589,2,2,1,1,ab,1,2,,,1,13,1,2,2,1,2
1589,3,3,1,1,ab,1,2,,,1,6,1,2,2,1,2
1589,4,4,4,8,cb,3,2,,,3,12,1,2,2,1,2
1589,5,5,6,11,cd,3,4,,,4,1,1,2,2,1,2
1589,6,6,2,4,ca,3,1,,,3,7,1,2,2,1,2
1589,7,7,2,3,ac,1,3,,,1,16,1,2,2,1,2
1589,8,8,7,13,abc,1,2,3,,1,15,1,2,2,1,2
1589,9,9,6,11,cd,3,4,,,4,5,1,2,2,1,2
